id,y
278.0,78.822945
279.0,81.122131
280.0,69.231819
281.0,52.966049
282.0,81.586205
283.0,70.845428
284.0,77.718826
285.0,59.884712
286.0,75.805855
287.0,78.960922
288.0,63.210075
289.0,71.389603
290.0,62.288742
291.0,78.002594
292.0,74.614365
293.0,74.389465
294.0,74.090332
295.0,76.717560
296.0,66.058464
297.0,79.142509
298.0,74.727280
299.0,67.767174
300.0,64.415428
301.0,80.379440
302.0,56.941158
303.0,61.307083
304.0,67.692612
305.0,67.831024
306.0,71.632782
307.0,66.042328
308.0,84.166504
309.0,75.634949
310.0,69.577835
311.0,65.374947
312.0,72.057541
313.0,66.281174
314.0,83.183479
315.0,66.781715
316.0,71.953514
317.0,55.226616
318.0,68.159332
319.0,74.393562
320.0,69.166122
321.0,51.301086
322.0,73.687607
323.0,64.456177
324.0,62.500271
325.0,69.610298
326.0,77.368614
327.0,78.419647
328.0,64.415375
329.0,65.219093
330.0,62.930576
331.0,72.007057
332.0,78.608604
333.0,79.564224
334.0,70.464722
335.0,62.177361
336.0,63.188477
337.0,58.964127
338.0,82.792610
339.0,68.694107
340.0,76.028877
341.0,77.211479
342.0,74.209740
343.0,81.849899
344.0,72.228813
345.0,72.012680
346.0,77.442017
347.0,71.885681
348.0,81.455788
349.0,68.837807
350.0,69.784286
351.0,75.219162
352.0,73.188751
353.0,69.970459
354.0,69.990143
355.0,65.975647
356.0,70.433601
357.0,65.446808
358.0,52.095886
359.0,78.738350
360.0,67.233955
361.0,74.328285
362.0,65.616447
363.0,77.155342
364.0,69.855644
365.0,77.573891
366.0,72.395309
367.0,64.987206
368.0,78.465576
369.0,51.858536
370.0,83.350632
371.0,66.353508
372.0,69.737389
373.0,76.963943
374.0,68.766945
375.0,74.283669
376.0,78.806145
377.0,75.983063
378.0,64.679474
379.0,76.951996
380.0,71.843445
381.0,75.629433
382.0,72.014061
383.0,83.877548
384.0,62.179214
385.0,73.714516
386.0,71.089684
387.0,53.860733
388.0,67.203506
389.0,65.311798
390.0,60.558933
391.0,56.816357
392.0,67.485718
393.0,65.288651
394.0,55.746284
395.0,62.967659
396.0,76.703323
397.0,63.095547
398.0,60.402275
399.0,51.158104
400.0,69.561996
401.0,61.943111
402.0,59.333580
403.0,77.132065
404.0,77.108284
405.0,60.213638
406.0,70.446518
407.0,68.694901
408.0,55.546265
409.0,58.846516
410.0,78.546295
411.0,60.802956
412.0,62.268658
413.0,70.090103
414.0,74.730759
415.0,61.003197
416.0,63.883541
417.0,56.155800
418.0,62.331127
419.0,65.957726
420.0,67.838173
421.0,64.278778
422.0,78.539009
423.0,58.273949
424.0,83.107468
425.0,60.148476
426.0,73.650398
427.0,65.539322
428.0,76.883194
429.0,70.911263
430.0,71.119331
431.0,62.727077
432.0,69.703957
433.0,72.304146
434.0,68.242905
435.0,67.248390
436.0,57.778408
437.0,66.660416
438.0,80.413422
439.0,58.815022
440.0,73.695572
441.0,68.992577
442.0,71.744606
443.0,67.930946
444.0,75.226822
445.0,70.257378
446.0,72.913025
447.0,59.678265
448.0,75.782707
449.0,59.335472
450.0,74.817322
451.0,77.152336
452.0,69.553146
453.0,62.213688
454.0,73.579773
455.0,62.704857
456.0,63.279747
457.0,55.521946
458.0,69.818283
459.0,61.253094
460.0,69.714218
461.0,55.862316
462.0,61.155346
463.0,74.207275
464.0,66.723457
465.0,69.887924
466.0,81.332954
467.0,72.036057
468.0,66.317627
469.0,65.790718
470.0,71.412071
471.0,59.019928
472.0,80.728012
473.0,72.390648
474.0,66.059631
475.0,65.638451
476.0,63.638374
477.0,77.529938
478.0,69.354355
479.0,80.810570
480.0,57.730377
481.0,58.527870
482.0,62.994171
483.0,69.472008
484.0,57.664856
485.0,88.775093
486.0,57.063931
487.0,64.240845
488.0,81.509277
489.0,56.914536
490.0,78.649956
491.0,70.159363
492.0,52.526890
493.0,71.515961
494.0,73.295555
495.0,71.151306
496.0,56.900715
497.0,78.855118
498.0,57.736145
499.0,74.784111
500.0,56.712368
501.0,57.448097
502.0,77.523888
503.0,62.247734
504.0,80.483597
505.0,78.165337
506.0,72.230728
507.0,57.440300
508.0,60.616131
509.0,69.578186
510.0,77.539925
511.0,72.209236
512.0,72.204002
513.0,54.499157
514.0,74.296112
515.0,66.605339
516.0,80.669289
517.0,66.388390
518.0,67.524315
519.0,72.773087
520.0,81.853951
521.0,56.969872
522.0,71.386398
523.0,71.573586
524.0,75.841621
525.0,68.915863
526.0,74.243866
527.0,82.349960
528.0,65.860527
529.0,61.260216
530.0,78.486237
531.0,64.642403
532.0,67.373322
533.0,67.979286
534.0,60.347858
535.0,59.765850
536.0,73.315430
537.0,64.144196
538.0,72.135567
539.0,78.087502
540.0,65.073235
541.0,65.206146
542.0,62.726254
543.0,67.536049
544.0,82.826843
545.0,75.044167
546.0,70.979507
547.0,75.062782
548.0,79.474174
549.0,74.628143
550.0,68.197113
551.0,61.385521
552.0,71.138977
553.0,72.092194
554.0,58.032425
555.0,79.594322
556.0,83.557930
557.0,60.105820
558.0,77.784348
559.0,70.287521
560.0,42.746353
561.0,77.324509
562.0,76.937714
563.0,77.404900
564.0,66.015968
565.0,69.907486
566.0,69.756775
567.0,57.660061
568.0,80.613083
569.0,67.504639
570.0,81.716545
571.0,65.608345
572.0,78.441704
573.0,78.914551
574.0,56.218384
575.0,65.815887
576.0,71.576035
577.0,62.951977
578.0,84.154526
579.0,87.962692
580.0,72.171425
581.0,80.401512
582.0,52.017269
583.0,61.180107
584.0,59.597450
585.0,79.159966
586.0,67.302071
587.0,74.764679
588.0,75.657784
589.0,57.535336
590.0,62.791111
591.0,68.517441
592.0,61.796787
593.0,72.802322
594.0,73.240578
595.0,83.742538
596.0,72.390068
597.0,82.586563
598.0,60.216515
599.0,55.967457
600.0,74.415962
601.0,68.926666
602.0,59.227551
603.0,83.901299
604.0,58.596222
605.0,69.222031
606.0,63.565105
607.0,73.351311
608.0,66.984230
609.0,75.547943
610.0,71.882202
611.0,65.867531
612.0,85.594231
613.0,49.261707
614.0,66.132263
615.0,73.335686
616.0,78.677544
617.0,59.568687
618.0,66.892082
619.0,80.515556
620.0,82.951729
621.0,76.591599
622.0,56.944370
623.0,75.839813
624.0,78.745125
625.0,72.831444
626.0,77.937065
627.0,81.531525
628.0,66.476555
629.0,58.566277
630.0,86.705307
631.0,68.856476
632.0,77.050285
633.0,62.150974
634.0,62.736729
635.0,81.994484
636.0,67.924179
637.0,82.053314
638.0,80.396774
639.0,64.411613
640.0,61.062538
641.0,83.509857
642.0,82.001381
643.0,71.962303
644.0,73.532928
645.0,64.421074
646.0,70.986290
647.0,67.075211
648.0,71.771172
649.0,73.123825
650.0,76.328613
651.0,76.840050
652.0,63.010391
653.0,66.158745
654.0,72.179367
655.0,66.626724
656.0,73.313210
657.0,59.620224
658.0,59.303566
659.0,71.057503
660.0,75.907761
661.0,61.454052
662.0,71.988838
663.0,73.966522
664.0,75.657890
665.0,57.930527
666.0,63.217884
667.0,78.385834
668.0,62.517502
669.0,68.865028
670.0,68.681107
671.0,78.519035
672.0,65.108574
673.0,58.602585
674.0,67.779694
675.0,64.388184
676.0,75.395241
677.0,67.984413
678.0,65.373711
679.0,88.661316
680.0,72.984962
681.0,77.448471
682.0,78.373421
683.0,69.779366
684.0,74.716423
685.0,63.027241
686.0,74.903191
687.0,58.421360
688.0,74.324722
689.0,65.982567
690.0,80.253227
691.0,65.515762
692.0,63.068199
693.0,84.833557
694.0,63.447552
695.0,67.131676
696.0,78.527199
697.0,56.229439
698.0,73.206650
699.0,70.218086
700.0,61.880001
701.0,76.982414
702.0,67.802292
703.0,58.040958
704.0,84.346001
705.0,56.537270
706.0,77.403000
707.0,66.642281
708.0,73.394211
709.0,83.258736
710.0,67.042648
711.0,79.452675
712.0,69.963745
713.0,63.501263
714.0,83.514595
715.0,83.017838
716.0,70.700089
717.0,74.801643
718.0,57.838203
719.0,67.422318
720.0,67.311768
721.0,73.032524
722.0,66.808319
723.0,47.051575
724.0,62.725929
725.0,70.468513
726.0,71.015259
727.0,63.324100
728.0,78.898331
729.0,74.918976
730.0,58.858707
731.0,75.915596
732.0,80.127258
733.0,70.140282
734.0,66.884834
735.0,61.297241
736.0,75.542229
737.0,56.761185
738.0,68.316833
739.0,61.579807
740.0,78.078224
741.0,73.236015
742.0,64.203690
743.0,81.971909
744.0,69.941055
745.0,78.122192
746.0,69.873253
747.0,73.590553
748.0,62.098183
749.0,71.861916
750.0,67.692886
751.0,49.880951
752.0,64.465866
753.0,60.735649
754.0,69.785172
755.0,57.179615
756.0,54.619736
757.0,69.481033
758.0,59.987354
759.0,76.409386
760.0,73.890488
761.0,56.903183
762.0,76.489418
763.0,63.554039
764.0,79.680809
765.0,80.624199
766.0,66.380516
767.0,67.172699
768.0,59.382751
769.0,82.908592
770.0,81.688911
771.0,66.918343
772.0,69.370262
773.0,76.061188
774.0,69.810669
775.0,65.913116
